Component RT,Base Peak MZ,Component Area,Compound Name,Match Factor,File Name
15.5452719907088,221.08,141660.595189831,"Trisiloxane, octamethyl-",77.1036217085242,T3-10.D
15.5453738379059,221.08,148663.186202463,"Trisiloxane, octamethyl-",76.9131270142276,T3-6.D
15.5453999436449,72.99,109156.138043543,"Trisiloxane, octamethyl-",77.8818682334428,T5-7.D
15.5454269743946,221.08,237785.627648622,"Trisiloxane, octamethyl-",77.8625903048222,T3-8.D
15.54549817098,221.07,83861.4552025251,"Trisiloxane, octamethyl-",75.6566750881607,T2-7.D
15.5457195850767,221.07,119551.023365922,"Trisiloxane, octamethyl-",78.7705621701189,T4-1.D
15.5458438567635,221.08,114372.093692967,"Trisiloxane, octamethyl-",76.3905846443679,T5-1.D
15.5458710137273,221.08,96896.4603583616,"Trisiloxane, octamethyl-",75.6316572393372,T1-9.D
15.5459224019977,221.08,146886.031948965,"Trisiloxane, octamethyl-",75.9182592608268,T6-1.D
15.5459322006156,221.08,121856.134631827,"Trisiloxane, octamethyl-",77.1665492941891,T2-4.D
15.545979587158,221.08,131016.434666176,"Trisiloxane, octamethyl-",76.9580708395836,T2-5.D
15.5460122288482,221.07,89390.9356603129,"Trisiloxane, octamethyl-",75.6128552392207,T6-4.D
15.5460166623998,221.07,168246.620071543,"Trisiloxane, octamethyl-",78.5071383371701,T1-1.D
15.5460402984608,221.07,98356.3159990363,"Trisiloxane, octamethyl-",76.1306532538415,T1-7.D
15.5460826058798,221.07,117012.392339677,"Trisiloxane, octamethyl-",76.2193883227879,T1-6.D
15.5461473468305,221.08,138215.278472864,"Trisiloxane, octamethyl-",78.4499799258541,T4-5.D
15.5461495519703,221.07,109664.405466096,"Trisiloxane, octamethyl-",75.904311337008,T2-1.D
15.5461912389809,221.07,79496.4088560298,"Trisiloxane, octamethyl-",75.2165161427645,T1-3.D
15.5461940526609,221.08,233352.561891528,"Trisiloxane, octamethyl-",79.2969309601902,T2-2.D
15.5462208891306,221.08,97361.4912725632,"Trisiloxane, octamethyl-",75.8084035347397,T5-5.D
15.5462396064412,221.07,108010.070081736,"Trisiloxane, octamethyl-",76.0108764609544,T4-9.D
15.5462767130847,221.08,120848.856587429,"Trisiloxane, octamethyl-",76.8432887977301,T3-9.D
15.5463088036373,221.08,127480.406570848,"Trisiloxane, octamethyl-",77.3967011313875,T2-6.D
15.5463222916738,221.07,96719.5577026451,"Trisiloxane, octamethyl-",75.2926498594538,T6-6.D
15.5464330781586,221.07,125652.544421776,"Trisiloxane, octamethyl-",76.2487573935097,T5-9.D
15.5465191092004,221.08,123473.933548745,"Trisiloxane, octamethyl-",77.5133122806497,T1-8.D
15.5465944892393,221.06,98693.5615231015,"Trisiloxane, octamethyl-",75.1883132658325,T2-10.D
15.5466138091286,221.08,125736.952079062,"Trisiloxane, octamethyl-",77.842639950312,T4-3.D
15.5471181196867,221.08,280852.931378917,"Trisiloxane, octamethyl-",77.9128947237894,T5-8.D
15.5471847749907,221.07,149337.660959079,"Trisiloxane, octamethyl-",77.0642101830572,T4-7.D
15.5475667300837,221.07,210442.747005896,"Trisiloxane, octamethyl-",77.706178796416,T4-10.D
15.5493059309094,221.08,183821.85020915,"Trisiloxane, octamethyl-",78.1014898898709,T5-3.D
15.5512930900929,221.09,170226.455478559,"Trisiloxane, octamethyl-",75.509047777018,T6-5.D
15.5548795348562,158.06,29717.7824347402,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",77.2349222880314,T3-10.D
15.5553710344429,158,19370.5188881866,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",79.2464407395024,T5-10.D
15.5556641127231,115.04,21085.2942425821,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",75.1078342823186,T3-7.D
15.5557169447242,158.05,31103.7146917508,"Naphthalene, 2-methoxy-",78.3833852138522,T3-3.D
15.5559367629199,158,35567.0818223522,"Naphthalene, 2-methoxy-",79.8832133998019,T3-1.D
15.5562356309106,158,25930.4978097512,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",75.6057475533641,T6-9.D
15.556839635464,158.06,39593.2140221883,"Naphthalene, 2-methoxy-",78.4820172260833,T2-2.D
15.5569946312054,158.06,45370.1905496674,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",81.3904348792441,T5-8.D
15.5570929159259,158.06,46235.5449925044,"Naphthalene, 2-methoxy-",81.2414523754933,T3-8.D
15.5573727329715,158.05,26583.4516738222,"Naphthalene, 2-methoxy-",77.8455028537841,T5-9.D
15.5574962537156,115,22761.261860538,"Naphthalene, 2-methoxy-",75.5978957394168,T3-9.D
15.5575761913583,158.05,14651.403124897,(1-Benzyl-3-phenyl-prop-2-ynyl)-dimethyl-amine,75.2476325813765,T4-6.D
15.5576119035853,158,23679.6100858235,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",79.2453078469221,T4-8.D
15.5576267419718,158.05,27163.2507390609,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",75.2969979777656,T2-3.D
15.5587210992843,158.04,17169.3486498642,"Pyridine, 3-(1a,2,7,7a-tetrahydro-2-methoxy-1-phenyl-1,2,7-metheno-1H-cyclopropa[b]naphthalen-8-yl)-",79.4202296900669,T2-1.D
15.6133450941686,58,31029.1271929291,"Ethylamine, 2-((p-bromo-.alpha.-methyl-.alpha.-phenylbenzyl)oxy)-N,N-dimethyl-",79.8666798748599,T1-6.D
15.6369929704313,141,21177.6488858372,"Naphthalene, 1,6-dimethyl-",76.2554345502646,T3-1.D
15.6605191550084,69.07,5990209.46675163,1-Dodecanol,99.426090625389,T2-8.D
15.6605678109822,69.07,7870477.99954931,1-Dodecanol,99.3831343419068,T5-10.D
15.6606272054687,69.08,6590103.45171966,1-Dodecanol,99.4241141250552,T6-3.D
15.6606507981791,55.06,2952808.72773449,1-Dodecanol,98.7281497068114,T1-4.D
15.660718074818,69.07,3666081.03848784,1-Dodecanol,98.7990938071469,T3-1.D
15.6610190260782,69.07,6861319.26290951,1-Dodecanol,99.3791968364528,T6-2.D
15.6610597508559,69.07,6146828.67478281,1-Dodecanol,99.5520684381755,T4-1.D
15.661072206519,69.07,8203446.92091812,1-Dodecanol,99.6180646709465,T1-5.D
15.6610914150481,69.07,5427387.53022166,1-Dodecanol,99.377393387119,T5-4.D
15.6612562949257,69.08,4838349.7683361,1-Dodecanol,99.3971086321116,T3-7.D
15.6613897628207,69.08,7394435.86041102,1-Dodecanol,99.5570587799065,T1-6.D
15.6614460073745,69.07,11909215.2745813,1-Dodecanol,99.5009001812214,T3-3.D
15.6614818923171,69.08,4892167.35428943,1-Dodecanol,97.4504915200604,T1-8.D
15.6615851635209,69.08,7881997.18153465,1-Dodecanol,99.4080676587217,T2-10.D
15.6616442193261,69.07,6048318.56273118,1-Dodecanol,99.3824579579326,T4-9.D
15.6616815582941,69.07,6308167.68696306,1-Dodecanol,99.401796733439,T5-6.D
15.6617916571366,55.07,3624694.75833137,1-Dodecanol,99.0490082522133,T4-6.D
15.6618272494652,69.08,8198773.63984171,1-Dodecanol,99.4405687868921,T6-8.D
15.6618427933347,69.08,9816773.56241444,1-Dodecanol,99.2156675542106,T4-2.D
15.6618769245348,69.07,6077391.42862851,1-Dodecanol,99.3808323509583,T4-8.D
15.6620542491468,69.08,8225896.1142568,1-Dodecanol,99.0028675376689,T4-5.D
15.662166041741,69.08,6001973.54294921,1-Dodecanol,99.4269961135362,T2-9.D
15.6622742175285,55.06,2537743.41779657,1-Dodecanol,98.5941993675384,T6-4.D
15.662311270021,69.08,5859942.55927694,1-Dodecanol,99.5147488951678,T5-5.D
15.6624146372452,69.08,7460067.01012589,1-Dodecanol,99.3767120697362,T3-2.D
15.6624153671678,69.07,5153629.806631,1-Dodecanol,99.2605842747665,T1-7.D
15.662442393609,69.08,6763134.5894399,1-Dodecanol,99.5152258083622,T6-6.D
15.6624979468734,69.08,8765052.28292955,1-Dodecanol,99.2960103672555,T4-4.D
15.6625913951919,69.07,14767898.9323511,1-Dodecanol,99.3718538622375,T3-5.D
15.6626893651619,69.07,6256530.131937,1-Dodecanol,99.3615383279759,T3-8.D
15.6627068688379,69.08,4643136.24564533,1-Dodecanol,99.1435046165638,T1-3.D
15.6627258793236,69.08,9513418.59431082,1-Dodecanol,99.4033441736654,T2-3.D
15.6627291688979,69.07,6724420.31226667,1-Dodecanol,99.3655716958359,T2-5.D
15.6628095261212,69.07,8360274.67833154,1-Dodecanol,99.2624679024382,T5-9.D
15.6628582850015,69.08,8079547.04144109,1-Dodecanol,99.4079620067357,T1-10.D
15.6628785360521,69.08,11824385.0525466,1-Dodecanol,99.3488694885645,T2-7.D
15.6629229237905,69.08,11898097.5315438,1-Dodecanol,99.3042255894495,T1-2.D
15.6631997164973,69.08,11941495.7923345,1-Dodecanol,99.3652247010326,T3-4.D
15.6632701567835,69.07,5628235.19245409,1-Dodecanol,99.2852940861211,T6-7.D
15.6632777533657,69.08,16851170.6991334,1-Dodecanol,99.4224844469107,T2-6.D
15.6632846226853,69.07,5716441.0775513,1-Dodecanol,99.3339934920952,T3-9.D
15.6634040746299,69.07,11161289.6060646,1-Dodecanol,99.3981388340551,T3-6.D
15.6634479664615,69.07,4808608.68142156,1-Dodecanol,99.3436150139861,T2-1.D
15.6637688944929,69.07,3939976.54601267,1-Dodecanol,99.061449120804,T5-1.D
15.6638586293159,69.08,17031552.8692628,1-Dodecanol,99.4135864530669,T3-10.D
15.6638794275202,69.07,3551888.84121792,1-Dodecanol,98.8480301807111,T2-4.D
15.6639465287718,69.08,16768664.9928889,1-Dodecanol,99.3439766493197,T6-9.D
15.6642015885426,69.08,18368788.741838,1-Dodecanol,99.3359012642401,T4-3.D
15.6642752665631,69.08,15671463.9647062,1-Dodecanol,99.2374812332955,T1-9.D
15.6643365574326,69.08,13179304.2041903,1-Dodecanol,99.287009523107,T2-2.D
15.6646355334078,69.08,16081249.3654115,1-Dodecanol,99.2639112407045,T5-7.D
15.665120591807,83.09,17392250.864658,1-Dodecanol,99.2972434830132,T1-1.D
15.6652038421091,69.08,16312494.7481968,1-Dodecanol,99.3001364055456,T6-1.D
15.6673680872271,69.08,20481207.0395564,1-Dodecanol,99.2807357346025,T5-8.D
15.6676266518024,69.08,23016558.0348883,1-Dodecanol,99.3755996828843,T4-10.D
15.6684396281052,83.09,24855571.1270929,1-Dodecanol,99.3476443021696,T4-7.D
15.673314602689,83.09,37525211.6879219,1-Dodecanol,99.0029677840007,T5-3.D
15.6745199353782,83.09,33974469.821978,1-Dodecanol,99.4433148076719,T6-10.D
15.6759130793756,83.1,40004317.0912202,1-Dodecanol,99.4173484425644,T6-5.D
15.704293031131,164.97,20840.6642354335,"4',6'-Dihydroxy-2',3'-dimethylacetophenone",75.4814526999958,T6-7.D
15.7226439160485,176.98,192155.786270276,"2,5-di-tert-Butyl-1,4-benzoquinone",75.9350713884019,T3-7.D
15.722732389423,176.98,259208.388465656,"2,5-di-tert-Butyl-1,4-benzoquinone",76.6503323242978,T3-3.D
15.7230743382765,176.98,239095.536348849,"2,5-di-tert-Butyl-1,4-benzoquinone",80.2101213146741,T3-1.D
15.723419960674,176.98,340547.88331865,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",85.8469539775738,T1-4.D
15.7235987702108,176.98,347496.973051944,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",79.7110012659201,T5-10.D
15.7237021830099,176.98,320099.03282226,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",79.3405387811434,T5-4.D
15.7237864468972,176.98,548996.155657823,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",86.4482886677757,T4-1.D
15.7238165298407,176.98,202130.863748071,"2,5-di-tert-Butyl-1,4-benzoquinone",76.2571055286298,T3-9.D
15.7238183358819,176.99,209753.089484753,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",76.6594818162204,T1-6.D
15.723944953475,176.98,244334.426431486,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",76.8934069139101,T1-5.D
15.7239902268196,177,242208.813733865,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",76.9812756814099,T1-8.D
15.7240333193998,176.98,327193.861916004,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",78.1072134828805,T4-5.D
15.7240351323994,176.98,187174.499768513,"2,5-di-tert-Butyl-1,4-benzoquinone",77.0537089485748,T6-3.D
15.7240374751367,176.98,294731.608133137,"2,5-di-tert-Butyl-1,4-benzoquinone",75.8055856347769,T4-10.D
15.7241055914789,176.98,217683.264429545,"2,5-di-tert-Butyl-1,4-benzoquinone",78.7809356495665,T4-8.D
15.7241059437769,176.98,426667.819027355,"2,5-di-tert-Butyl-1,4-benzoquinone",78.0289709221763,T1-2.D
15.7242258722234,176.99,318268.897552371,"2,5-di-tert-Butyl-1,4-benzoquinone",76.9203423466949,T2-6.D
15.7242488318016,176.98,238689.075784841,"2,5-di-tert-Butyl-1,4-benzoquinone",75.1263749623426,T2-10.D
15.7242639412585,176.98,313909.753798571,"2,5-di-tert-Butyl-1,4-benzoquinone",76.9733216492085,T2-3.D
15.724289079531,176.98,317501.105259108,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",78.6928397472111,T2-9.D
15.7243693434289,176.98,149427.616371679,"2,5-di-tert-Butyl-1,4-benzoquinone",76.5712302201859,T4-9.D
15.724392926056,176.98,251510.26363098,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",81.4186748265081,T6-4.D
15.7244155900045,176.99,241957.724137524,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",81.142511438381,T4-6.D
15.7244267540517,176.98,328856.841770683,"2,5-di-tert-Butyl-1,4-benzoquinone",75.5742443671003,T4-3.D
15.7244393966577,176.98,346377.522818259,"2,5-di-tert-Butyl-1,4-benzoquinone",75.8187320002474,T1-9.D
15.724453678048,176.98,168347.705636784,"2,5-di-tert-Butyl-1,4-benzoquinone",77.4133248470305,T6-6.D
15.7244971008627,176.98,196353.009347317,"2,5-di-tert-Butyl-1,4-benzoquinone",75.0561251265263,T6-1.D
15.7245383850504,176.98,312319.660506789,"2,5-di-tert-Butyl-1,4-benzoquinone",77.3795325164371,T6-9.D
15.7245708288415,176.99,734947.075782038,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",81.8103206408444,T4-2.D
15.7245960932115,176.99,292412.603434643,"2,5-di-tert-Butyl-1,4-benzoquinone",75.5245425912668,T3-10.D
15.7246225497951,176.98,288789.38623947,"2,5-di-tert-Butyl-1,4-benzoquinone",78.7865953894865,T3-2.D
15.7247188813253,176.98,192369.93979602,"2,5-di-tert-Butyl-1,4-benzoquinone",76.9512581215612,T4-4.D
15.7247715437254,176.98,238820.037136629,"2,5-di-tert-Butyl-1,4-benzoquinone",77.8352489885261,T1-10.D
15.7248027792936,176.98,226658.42398029,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",78.2011302259441,T5-1.D
15.7248229863088,176.98,354790.174039752,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",78.5767674861593,T5-9.D
15.724827776871,176.98,475478.176150745,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",76.4148815717165,T2-2.D
15.7248746280886,176.98,306420.338407884,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",78.5193743143264,T2-5.D
15.7249865397432,176.98,652735.830244366,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",87.8650755947094,T1-7.D
15.7249985582207,176.98,542843.168436716,"2,5-di-tert-Butyl-1,4-benzoquinone",76.9370960187039,T5-8.D
15.7251329916874,176.99,265305.823646662,"2,5-di-tert-Butyl-1,4-benzoquinone",77.3061534580954,T6-7.D
15.7251930898579,176.98,358884.599325291,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",78.9646204222433,T5-5.D
15.7252034263093,176.99,318787.995260954,"2,5-di-tert-Butyl-1,4-benzoquinone",77.8797770402282,T3-8.D
15.7252951498787,176.98,366906.850959295,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",81.7106345194143,T2-1.D
15.7252956228816,176.98,817233.86558906,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",83.7024536324473,T3-6.D
15.725326228018,176.99,696228.62039,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",88.9624412031409,T1-3.D
15.7255394553544,176.98,1258669.14788333,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",92.8435680290626,T2-4.D
15.7265959991201,176.98,519371.014984844,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",76.4748448361149,T6-10.D
15.7529618666216,55.07,131243.947746059,"1-[(1-Oxo-2-propenyl)oxy]-2,5-pyrrolidinedione",78.5997855264314,T1-2.D
15.7545770715007,55,373501.649408343,"2,4-Dimethyl-1,5-diazabicyclo[3.1.0]hexane (trans)",76.965095721765,T4-10.D
15.7550424233114,55.07,720792.678428404,"6,10,13-Trimethyltetradecanol",75.3151272532663,T1-1.D
15.755574156831,55,293555.82440455,"2-Methylthiolane, S,S-dioxide",79.4780731228409,T5-8.D
15.7584132474429,55.08,1619482.72216505,"6,10,13-Trimethyltetradecanol",76.3504027570403,T6-5.D
15.7722415157172,179.99,7058.49129142706,"3-Methoxy-4,5-methylenedioxybenzaldehyde",77.0415340886732,T4-6.D
15.8200277284419,57.08,122964.798122277,(S)-(+)-6-Methyl-1-octanol,85.2276226811706,T5-5.D
15.8216274473671,57.08,266728.069400495,1-Undecanol,88.2423218482788,T5-10.D
15.8217929025277,69.08,679924.163253003,2-Methyl-1-undecanol,85.3968729126539,T6-9.D
15.8218116818876,57,537470.761582291,1-Undecanol,93.0767616397547,T3-5.D
15.8218263009284,57.08,176517.50480895,(S)-(+)-6-Methyl-1-octanol,80.9062556997632,T5-4.D
15.8220756371516,69,601252.904157807,"1-Hexene, 2,5,5-trimethyl-",81.6616763424093,T6-9.D
15.8221569105929,57,192260.391793818,1-Undecanol,83.4859790293632,T5-4.D
15.8221714363061,69.08,581242.117778637,"1-Decanol, 2-methyl-",83.4396208947281,T3-10.D
15.8221957526503,57,177498.826921893,1-Undecanol,90.0756471996114,T2-8.D
15.8223623619523,57,542849.459776904,Cetene,91.7414249632826,T4-3.D
15.8223782192793,69.08,410149.498570435,"1-Hexene, 2,5,5-trimethyl-",81.3745355196116,T4-3.D
15.822392495894,57,190235.202013386,"1-Hexene, 2,5,5-trimethyl-",88.3705087039985,T5-10.D
15.8223944704223,69,466919.591358878,Cetene,91.7096885278584,T1-9.D
15.8224510499099,69.07,321526.523487331,Cetene,91.4907417470064,T3-3.D
15.8224658327982,57,198940.371501386,"2-Undecene, 6-methyl-, (Z)-",86.6152724611605,T6-2.D
15.8225043781217,69.08,225333.206893563,1-Decanol,89.9336879362066,T6-3.D
15.8225155898622,69,378631.525384411,"Acetic acid, trifluoro-, undecyl ester",93.0878866085602,T2-7.D
15.8225155898622,69.08,380524.932252468,n-Tridecan-1-ol,93.0146383256263,T2-7.D
15.8225354194897,69,258249.919336463,"1-Hexene, 2,5,5-trimethyl-",79.0685592050951,T3-3.D
15.8225879691879,69,302396.370418523,Cetene,93.0754386407117,T4-2.D
15.8226194373887,69,174065.50197164,(S)-(+)-6-Methyl-1-octanol,80.2004779434543,T6-3.D
15.8226321434088,57,248263.222459943,Heptyl tetradecyl ether,88.2262288320719,T6-8.D
15.8226650835225,69,554619.473478461,"1-Decanol, 2-methyl-",84.3697452200928,T1-2.D
15.8227125562838,57,183900.97899511,"1-Dodecanol, 2-methyl-, (S)-",82.5444121773575,T4-1.D
15.822747616909,57.08,226630.315383299,1-Decanol,92.3272007579198,T6-2.D
15.8227629025807,57,138535.821250788,"1-Undecene, 9-methyl-",82.7802919266592,T1-4.D
15.8228195928289,69.08,321656.908544323,"1-Hexene, 2,5,5-trimethyl-",84.6193980109635,T1-9.D
15.8228220372777,69.08,956673.717462091,"2-Decene, 7-methyl-, (Z)-",84.0780973654988,T4-7.D
15.822857287646,57.08,327510.029904006,2-Methyl-1-undecanol,92.239585057201,T3-2.D
15.822885178324,57,179788.984184108,1-Undecanol,87.3321433731608,T4-9.D
15.8228959707399,57.07,155289.377113931,Cetene,85.7340466885818,T1-4.D
15.8229113878697,69,479920.455918883,"1-Hexene, 2,5,5-trimethyl-",85.5128307754554,T2-6.D
15.822927840347,57,161347.858530455,Heptyl tetradecyl ether,84.7596524451172,T3-7.D
15.8229629652358,57.08,293817.284756221,2-Methyl-1-undecanol,91.0953126415969,T1-6.D
15.8230487791335,69.07,172530.020855127,"5-Octadecene, (E)-",85.0847946870659,T4-8.D
15.8230593710427,57.08,225571.643617751,(S)-(+)-6-Methyl-1-octanol,85.4300276970223,T4-5.D
15.8230945200595,57,205404.091187811,"1-Hexene, 2,5,5-trimethyl-",83.5219632629953,T1-6.D
15.8231231358295,57.08,245443.888582318,Cetene,89.6151312276622,T5-9.D
15.8231755693963,57.07,334106.371136676,Cetene,91.9236776081851,T1-5.D
15.8231802809452,69.08,808928.507440329,"1-Hexene, 2,5,5-trimethyl-",81.6620611398344,T1-1.D
15.8233048865347,57,253390.202479647,1-Undecanol,84.8765519336206,T4-5.D
15.8233548747942,57.08,279646.982165658,"1-Octanol, 2,7-dimethyl-",88.9105476063441,T4-4.D
15.8233631833215,57.08,442434.519280404,"1-Hexene, 2,5,5-trimethyl-",83.3055097540806,T1-2.D
15.8234013459144,57,317438.599231238,Cetene,91.9787081915595,T2-10.D
15.8234520780084,69,474637.76396949,"Acetic acid, trifluoro-, undecyl ester",91.2510265460095,T3-4.D
15.8234520780084,69.08,477305.562271111,n-Tridecan-1-ol,91.3113371817786,T3-4.D
15.8235557192736,69.08,428737.164382156,"1-Hexene, 2,5,5-trimethyl-",82.5525960587755,T6-1.D
15.8235659963201,57.08,148826.713869217,"1-Octanol, 2-butyl-",80.5953696799838,T2-9.D
15.8237010585475,57,222374.169318897,"5-Octadecene, (E)-",88.1764125708456,T1-10.D
15.8237010585475,57.08,222374.169318897,"Dodecane, 2-cyclohexyl-",81.8127565270023,T1-10.D
15.8237346397443,57.08,184562.945712838,(S)-(+)-6-Methyl-1-octanol,84.2688897830694,T1-8.D
15.8237463859713,69.08,949456.516663763,(S)-(+)-6-Methyl-1-octanol,82.8714480782479,T4-10.D
15.8237706768453,57.08,594112.717986742,Cetene,93.986675581973,T5-7.D
15.823786235382,69,592746.193987843,n-Tridecan-1-ol,92.5779651709258,T6-1.D
15.8237897969557,69.08,1497742.87480703,"1-Decanol, 2-methyl-",84.4046737075658,T5-3.D
15.8238283208907,57.08,72334.8985937184,(S)-(+)-6-Methyl-1-octanol,79.3616009250427,T2-4.D
15.8240509901923,57,330864.594325522,"Cyclodecane, methyl-",89.7133464038721,T2-3.D
15.8240926203413,57,321841.564280492,1-Undecanol,90.4619017826394,T6-6.D
15.8240926203413,57.08,323863.603300054,"Cyclodecane, methyl-",90.2631176235253,T6-6.D
15.8241482043204,57,209145.873467701,"1-Octanol, 3,7-dimethyl-",84.1174418560849,T1-8.D
15.8246133216314,57.08,91368.897223325,"1-Butanol, 3,3-dimethyl-",82.6858113753992,T4-6.D
15.8246615571182,57,94961.3038875102,(S)-(+)-6-Methyl-1-octanol,81.3415374023535,T1-3.D
15.8247434434182,57,183383.709395806,"1-Undecene, 8-methyl-",87.4391324890804,T2-5.D
15.8247478527994,57,158882.145719075,"1-Undecene, 8-methyl-",87.7244992256403,T4-6.D
15.8247841520999,69,349287.564303902,Cetene,91.9692403176308,T3-6.D
15.8248909507104,57.08,112886.640673873,"Cyclooctane, methyl-",80.6280724830203,T1-3.D
15.8249551516811,57.08,218641.116831206,"1-Hexene, 2,5,5-trimethyl-",80.614899634822,T1-7.D
15.8250929813671,57.08,125823.086294352,(S)-(+)-6-Methyl-1-octanol,83.1887876553135,T2-1.D
15.825123138879,69,1685261.03846,"1-Decanol, 2-methyl-",84.2321791793513,T6-5.D
15.8251891519155,69,1583895.65662946,"1-Decanol, 2-methyl-",84.8805421253117,T6-10.D
15.8252629575429,69,610300.895004091,Cetene,91.634031223025,T2-2.D
15.8253197398293,57,303300.787740721,"5-Octadecene, (E)-",89.5404506192114,T1-7.D
15.82532442804,69,42108.7856480082,"4-Nonene, 3-methyl-, (Z)-",75.1656649015409,T6-4.D
15.8255603413995,57.08,89826.8856729647,(S)-(+)-6-Methyl-1-octanol,79.3416062718185,T5-1.D
15.8258801198829,69.08,592308.988344184,"1-Hexene, 2,5,5-trimethyl-",85.0900334467339,T5-8.D
15.8283111085073,69.07,53361.9174703202,"2-Methylthiolane, S,S-dioxide",75.1952152894837,T3-9.D
15.8289655487056,71.09,142402.198894753,"Octane, 1,1'-oxybis-",77.1381363353542,T6-7.D
15.8319433606018,71.09,146811.908162643,"Octane, 1,1'-oxybis-",79.0294270878126,T3-8.D
15.8331964839689,71.09,213632.297102725,"Propanoic acid, 2-methyl-, anhydride",88.5526537883538,T3-9.D
15.8335651763705,71,411062.721847314,"Furan, 2-butyltetrahydro-",88.7000764491039,T5-6.D
15.8808348768776,135,20113.9262805348,"15.07 Cyclopent-2-enone<5-methylene-2,3,4,4-tetrame",76.7492267064111,T4-4.D
15.8830232470645,135.06,18285.427624646,"15.07 Cyclopent-2-enone<5-methylene-2,3,4,4-tetrame",77.5798029773301,T3-3.D
15.8832962690235,135.07,27885.907629704,"15.07 Cyclopent-2-enone<5-methylene-2,3,4,4-tetrame",76.3750055003047,T3-1.D
15.883317461897,135,14126.6870880426,"Ethanone, 1-(2-hydroxy-5-methylphenyl)-",77.037899253598,T1-4.D
15.8837893494887,135.07,31764.4605403754,"1,3-Cyclopentadiene, 1,3-bis(1-methylethyl)-",75.9996817883979,T3-8.D
15.8844554282302,135.07,22127.3259335344,"Phenyl-1,2-diamine, N,4,5-trimethyl-",83.6806888819375,T3-6.D
15.8854056300766,135,14381.472601607,"Phenol, 5-ethenyl-2-methoxy-",81.827213093654,T5-4.D
15.8854370826117,135.07,16014.1165055195,4-Hydroxy-2-methylacetophenone,75.3405560736819,T3-2.D
15.8854645307016,135.07,17547.4850027831,4-Acetoxy-3-methoxystyrene,75.4971808026211,T6-9.D
15.8855708576274,135,12674.4631179915,"Ethanone, 1-(2-hydroxy-5-methylphenyl)-",76.3130436147793,T3-9.D
15.885871748948,135.07,22981.7423533971,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-",76.842339217862,T5-5.D
15.8941643403249,96,45461.1006104602,"2-Butyl-3,4,5,6-tetrahydropyridine",76.729013730373,T6-4.D
